LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList,Message
42,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:40.351,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Removable', ' ', 'base', ' ', 'files', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",585dae77,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
43,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:40.352,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"['Removing', ' ', 'base', ' ', 'or', ' ', 'swap', ' ', 'file', ':', ' ', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",0fa9285a,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,[],Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
44,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:40.464,25746,INFO,nova.osapi_compute.wsgi.server,req-e9d2e77a-a98d-4605-9681-3dcad21d7ec7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0931380']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0931380"
45,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:41.452,25746,INFO,nova.api.openstack.wsgi,req-d0d1ead8-1065-40d2-a364-2dfde517832d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"['HTTP', ' ', 'exception', ' ', 'thrown', ':', ' ', 'No', ' ', 'instances', ' ', 'found', ' ', 'for', ' ', 'any', ' ', 'event']",66acd71e,HTTP exception thrown: No instances found for any event,[],HTTP exception thrown: No instances found for any event
46,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:41.453,25746,INFO,nova.osapi_compute.wsgi.server,req-d0d1ead8-1065-40d2-a364-2dfde517832d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"[' ', '<*>', ' ', ' ', '""', 'POST', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.0970299']",3670a4a8,"<*> ""POST <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0970299"
47,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:50.935,25746,INFO,nova.osapi_compute.wsgi.server,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'POST', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.4657719']",3670a4a8,"<*> ""POST <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4657719"
48,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:51.134,25746,INFO,nova.osapi_compute.wsgi.server,req-4ca1aca1-840a-4512-b431-5533a9e02497 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1969190']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1969190"
49,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.245,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'Attempting', ' ', 'claim', ':', ' ', 'memory', ' ', '<*>', ' ', 'MB', ',', ' ', 'disk', ' ', '<*>', ' ', 'GB', ',', ' ', 'vcpus', ' ', '<*>', ' ', 'CPU']",649b9389,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU","['a015cf14-84bb-4156-a48d-7c4824ac7a9d', '2048', '20', '1']","[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
50,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.246,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'Total', ' ', 'memory', ':', ' ', '<*>', ' ', 'MB', ',', ' ', 'used', ':', ' ', '512.00', ' ', 'MB']",889a065a,"[instance: <*>] Total memory: <*> MB, used: 512.00 MB","['a015cf14-84bb-4156-a48d-7c4824ac7a9d', '64172']","[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total memory: 64172 MB, used: 512.00 MB"
51,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.247,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'memory', ' ', 'limit', ':', ' ', '96258.00', ' ', 'MB', ',', ' ', 'free', ':', ' ', '95746.00', ' ', 'MB']",afea322e,"[instance: <*>] memory limit: 96258.00 MB, free: 95746.00 MB",['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] memory limit: 96258.00 MB, free: 95746.00 MB"
52,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.248,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'Total', ' ', 'disk', ':', ' ', '<*>', ' ', 'GB', ',', ' ', 'used', ':', ' ', '0.00', ' ', 'GB']",47908185,"[instance: <*>] Total disk: <*> GB, used: 0.00 GB","['a015cf14-84bb-4156-a48d-7c4824ac7a9d', '15']","[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total disk: 15 GB, used: 0.00 GB"
53,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.249,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'disk', ' ', 'limit', ' ', 'not', ' ', 'specified', ',', ' ', 'defaulting', ' ', 'to', ' ', 'unlimited']",b6262c55,"[instance: <*>] disk limit not specified, defaulting to unlimited",['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] disk limit not specified, defaulting to unlimited"
54,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.249,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'Total', ' ', 'vcpu', ':', ' ', '<*>', ' ', 'VCPU', ',', ' ', 'used', ':', ' ', '0.00', ' ', 'VCPU']",49e1c065,"[instance: <*>] Total vcpu: <*> VCPU, used: 0.00 VCPU","['a015cf14-84bb-4156-a48d-7c4824ac7a9d', '16']","[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Total vcpu: 16 VCPU, used: 0.00 VCPU"
55,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.250,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'vcpu', ' ', 'limit', ' ', 'not', ' ', 'specified', ',', ' ', 'defaulting', ' ', 'to', ' ', 'unlimited']",1c72f1dd,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],"[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] vcpu limit not specified, defaulting to unlimited"
56,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.280,2931,INFO,nova.compute.claims,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'Claim', ' ', 'successful']",ad03d9ef,[instance: <*>] Claim successful,['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Claim successful
57,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:51.321,25746,INFO,nova.osapi_compute.wsgi.server,req-92a8a068-8372-4c81-8008-6b8111e2dcb1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1819348']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1819348"
58,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:51.513,25746,INFO,nova.osapi_compute.wsgi.server,req-ddbf9283-3fb6-4ea4-b19f-8d50d72ad8a1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.1869872']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/a015cf14-84bb-4156-a48d-7c4824ac7a9d HTTP/1.1"" status: 200 len: 1708 time: 0.1869872"
59,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:51.923,2931,INFO,nova.virt.libvirt.driver,req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'Creating', ' ', 'image']",50e0ef31,[instance: <*>] Creating image,['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] Creating image
60,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:52.772,25746,INFO,nova.osapi_compute.wsgi.server,req-278d9036-452a-45bc-be2b-ef72034db638 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2531900']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2531900"
61,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:53.049,25746,INFO,nova.osapi_compute.wsgi.server,req-5619cf42-78f9-4d40-aca9-4224cd0bc357 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2722960']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2722960"
62,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:10:53.150,2931,INFO,nova.compute.manager,-,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'VM', ' ', 'Stopped', ' ', '(Lifecycle', ' ', 'Event)']",74098f89,[instance: <*>] VM Stopped (Lifecycle Event),['be793e89-2cc3-4f99-9884-9c6a624a84bc'],[instance: be793e89-2cc3-4f99-9884-9c6a624a84bc] VM Stopped (Lifecycle Event)
63,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:54.325,25746,INFO,nova.osapi_compute.wsgi.server,req-edac629f-a08b-4501-9863-97a32c6c9baf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2707181']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2707181"
64,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:54.599,25746,INFO,nova.osapi_compute.wsgi.server,req-6e610a81-5877-45d7-ae19-1516790a3030 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2691090']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2691090"
65,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:55.873,25746,INFO,nova.osapi_compute.wsgi.server,req-694b3a2f-adf3-4093-9f3e-e97b12fc6bd3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2678900']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2678900"
66,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:56.138,25746,INFO,nova.osapi_compute.wsgi.server,req-ca1fce2f-adef-45b3-89b2-c03051136e9f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2597768']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2597768"
67,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:57.415,25746,INFO,nova.osapi_compute.wsgi.server,req-3c4808c7-7693-4cff-9e9f-1bf449ae9a56 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2719259']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2719259"
68,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:57.678,25746,INFO,nova.osapi_compute.wsgi.server,req-405a1c42-ae3c-45ec-abaf-eac55b56f73e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2570741']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2570741"
69,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:58.957,25746,INFO,nova.osapi_compute.wsgi.server,req-31e71c53-2e15-4300-aeb6-1d77caf1d13a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2742469']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2742469"
70,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:10:59.230,25746,INFO,nova.osapi_compute.wsgi.server,req-5a32f601-7181-47a1-8edc-eb734fc58645 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2691431']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2691431"
71,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:00.487,25746,INFO,nova.osapi_compute.wsgi.server,req-f34c1523-f03e-46b7-a24d-af00c94cf879 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2507980']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2507980"
72,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:00.745,25746,INFO,nova.osapi_compute.wsgi.server,req-ac21e2d3-1f54-4f11-a629-11fcde3d69a8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2522721']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2522721"
73,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:02.020,25746,INFO,nova.osapi_compute.wsgi.server,req-b6883fec-dc0e-4f54-9df7-394c2491e52a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2690120']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2690120"
74,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:02.282,25746,INFO,nova.osapi_compute.wsgi.server,req-77cba855-be33-419f-96b0-11a437e1063a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2581029']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2581029"
75,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:03.553,25746,INFO,nova.osapi_compute.wsgi.server,req-a7234b0b-8e5a-4abd-9da1-6855ec3130d6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.2648492']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2648492"
76,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:03.934,25746,INFO,nova.osapi_compute.wsgi.server,req-c802891c-19ae-487c-bb5b-f9f65e8523ea 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[' ', '<*>', ' ', ' ', '""', 'GET', ' ', ' ', '<*>', ' ', 'HTTP', ' ', '<*>', ' ', 'status', ':', ' ', '<*>', ' ', 'len', ':', ' ', '<*>', ' ', 'time', ':', ' ', '0.3769510']",b6a0df50,"<*> ""GET <*> HTTP <*> status: <*> len: <*> time: <*>",[],"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3769510"
77,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:04.923,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'VM', ' ', 'Started', ' ', '(Lifecycle', ' ', 'Event)']",e62ddd64,[instance: <*>] VM Started (Lifecycle Event),['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] VM Started (Lifecycle Event)
78,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:04.991,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', '<*>', ']', ' ', 'VM', ' ', 'Paused', ' ', '(Lifecycle', ' ', 'Event)']",3f57c2b3,[instance: <*>] VM Paused (Lifecycle Event),['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] VM Paused (Lifecycle Event)
79,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:05.111,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,"['[', 'instance', ':', ' ', 'a015cf14-84bb-4156-a48d-7c4824ac7a9d', ']', ' ', 'During', ' ', 'sync_power_state', ' ', 'the', ' ', 'instance', ' ', 'has', ' ', 'a', ' ', 'pending', ' ', 'task', ' ', '(spawning).', ' ', 'Skip.']",fe9c1237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,['a015cf14-84bb-4156-a48d-7c4824ac7a9d'],[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] During sync_power_state the instance has a pending task (spawning). Skip.
80,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:11:05.153,25998,INFO,nova.scheduler.host_manager,req-5ad797e1-635e-4e99-b0c4-a46cd51c6ef9 - - - - -,"['The', ' ', 'instance', ' ', 'sync', ' ', 'for', ' ', 'host', ' ', ""'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'"", ' ', 'did', ' ', 'not', ' ', 'match.', ' ', 'Re-created', ' ', 'its', ' ', 'InstanceList.']",9f12feda,The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.,[],The instance sync for host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us' did not match. Re-created its InstanceList.
