LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList,Message
66,081111,052812,21102,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7228803354694123939', '10.251.195.70:50389', '10.251.195.70:50010']",Receiving block blk_-7228803354694123939 src: /10.251.195.70:50389 dest: /10.251.195.70:50010
67,081111,052842,21012,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_2953550760670423417']",PacketResponder 2 for block blk_2953550760670423417 terminating
68,081111,052846,21358,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_5348548743130215090 of size 67108864 from /10.251.39.179
69,081111,052853,20914,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_7413830214932763926 of size 67108864 from /10.251.125.174
70,081111,053001,20539,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19
71,081111,053010,30,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408.', 'blk_6601059760261449131']",BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001408_0/part-01408. blk_6601059760261449131
72,081111,053158,21003,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-5439682406172672049', '10.251.42.207:36091', '10.251.42.207:50010']",Receiving block blk_-5439682406172672049 src: /10.251.42.207:36091 dest: /10.251.42.207:50010
73,081111,053245,21296,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-7492294065771709299', '10.251.203.149:41058', '10.251.203.149:50010']",Receiving block blk_-7492294065771709299 src: /10.251.203.149:41058 dest: /10.251.203.149:50010
74,081111,053325,30,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.39.144:50010', 'blk_1526403491950199810', '3534443']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_1526403491950199810 size 3534443
75,081111,053347,21024,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_8902425017314766082 of size 67108864 from /10.251.26.131
76,081111,053359,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730.', 'blk_6400082566804273401']",BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_001730_0/part-01730. blk_6400082566804273401
77,081111,053400,21069,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6400082566804273401', '10.251.38.214:42160', '10.251.38.214:50010']",Receiving block blk_6400082566804273401 src: /10.251.38.214:42160 dest: /10.251.38.214:50010
78,081111,053431,20804,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_4989329877491629543 of size 67108864 from /10.250.15.67
79,081111,053619,21091,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_-6608350831463251448', '10.251.107.196:43317', '10.251.107.196:50010']",Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010
80,081111,053916,21341,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_-5580322334454533924']",PacketResponder 1 for block blk_-5580322334454533924 terminating
81,081111,053932,21163,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_7500282100357271699']",PacketResponder 1 for block blk_7500282100357271699 terminating
82,081111,053958,21262,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_8087142318511408355', '10.250.15.67:55334', '10.250.15.67:50010']",Receiving block blk_8087142318511408355 src: /10.250.15.67:55334 dest: /10.250.15.67:50010
83,081111,054004,21237,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-997605125898553536 of size 67108864 from /10.251.30.179
84,081111,054018,33,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.106.37:50010', 'blk_-4510259260131940043', '3552141']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4510259260131940043 size 3552141
85,081111,054135,21577,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_2270593866672608129 of size 67108864 from /10.250.11.53
86,081111,054310,21173,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_6685663454079607598 of size 10157271 from /10.251.66.3
87,081111,054323,35,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.30.179:50010', 'blk_-4347054230277727863', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_-4347054230277727863 size 67108864
88,081111,054342,20995,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-1067234447809438340']",PacketResponder 0 for block blk_-1067234447809438340 terminating
89,081111,054443,21162,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_-1096621677333075077']",PacketResponder 0 for block blk_-1096621677333075077 terminating
90,081111,054449,26,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.125.193:50010', 'blk_-8657800226489501791', '3550839']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.193:50010 is added to blk_-8657800226489501791 size 3550839
91,081111,054504,21552,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_2151150262081352617']",PacketResponder 1 for block blk_2151150262081352617 terminating
92,081111,054731,29,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.delete', ':', ' ', ' ', '<*>', ' ', ' ', 'is', ' ', 'added', ' ', 'to', ' ', 'invalidSet', ' ', 'of', ' ', '<*>']",d63ef163,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>,"['blk_3280859030919654043', '10.251.214.130:50010']",BLOCK* NameSystem.delete: blk_3280859030919654043 is added to invalidSet of 10.251.214.130:50010
93,081111,054811,21215,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-6811828069408410657']",PacketResponder 2 for block blk_-6811828069408410657 terminating
94,081111,054914,21234,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_4967370797322420259 of size 67108864 from /10.251.39.192
95,081111,055147,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.127.243:50010', 'blk_-719178972315562824', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-719178972315562824 size 67108864
96,081111,055219,33,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.67.4:50010', 'blk_9093176996492793041', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_9093176996492793041 size 67108864
97,081111,055444,21503,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_-7200400342436668240']",PacketResponder 1 for block blk_-7200400342436668240 terminating
98,081111,055501,21608,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_7213990003235926706 of size 67108864 from /10.250.11.100
99,081111,055640,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.32:50010', 'blk_-2125743956855238111', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_-2125743956855238111 size 67108864
100,081111,055936,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.244:50010', 'blk_-4875138366845786590', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-4875138366845786590 size 67108864
101,081111,060015,21733,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['0', 'blk_2508619583759354778']",PacketResponder 0 for block blk_2508619583759354778 terminating
102,081111,060043,32,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.7.244:50010', 'blk_6095704128062577668', '28484260']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_6095704128062577668 size 28484260
103,081111,060104,21535,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_6123232805286187512']",PacketResponder 2 for block blk_6123232805286187512 terminating
104,081111,060154,21461,INFO,dfs.DataNode$DataXceiver,"['Receiving', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'src', ':', ' ', '/<*>', ' ', 'dest', ':', ' ', '/<*>']",bbb51b95,Receiving block <*> src: /<*> dest: /<*>,"['blk_6413965758113058023', '10.251.199.150:45184', '10.251.199.150:50010']",Receiving block blk_6413965758113058023 src: /10.251.199.150:45184 dest: /10.251.199.150:50010
105,081111,060244,28,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.197.226:50010', 'blk_7275457888263057111', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_7275457888263057111 size 67108864
106,081111,060510,21849,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_6818232325322327288']",PacketResponder 1 for block blk_6818232325322327288 terminating
107,081111,061043,21809,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-5954527587435406374 of size 67108864 from /10.251.106.10
108,081111,061200,21837,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67
109,081111,061202,22063,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193
110,081111,061534,21779,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-615578808743808725']",PacketResponder 2 for block blk_-615578808743808725 terminating
111,081111,061549,21862,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81
112,081111,061602,31,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192.', 'blk_7720864196601815614']",BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001192_0/part-01192. blk_7720864196601815614
113,081111,061707,21528,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['1', 'blk_-9098645110390099509']",PacketResponder 1 for block blk_-9098645110390099509 terminating
114,081111,061713,26,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.109.209:50010', 'blk_1129715194117079802', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864
115,081111,061730,32,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.allocateBlock', ':', ' ', '/user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900.', ' ', ' ', '<*>', ' ']",3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,"['/user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900.', 'blk_6690143611140381289']",BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000900_0/part-00900. blk_6690143611140381289
116,081111,061739,21895,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_7463248820468902190 of size 67108864 from /10.251.91.15
117,081111,061857,17075,INFO,dfs.DataNode$PacketResponder,"['Received', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'of', ' ', 'size', ' ', '<*>', ' ', 'from', ' ', '/', ' ', '<*>', ' ']",198933df,Received block <*> of size <*> from / <*>,[],Received block blk_3961831045048378097 of size 67108864 from /10.251.39.160
118,081111,061900,21890,INFO,dfs.DataNode$PacketResponder,"['PacketResponder', ' ', '<*>', ' ', 'for', ' ', 'block', ' ', ' ', '<*>', ' ', ' ', 'terminating']",dc2c74b7,PacketResponder <*> for block <*> terminating,"['2', 'blk_-6220821375880228145']",PacketResponder 2 for block blk_-6220821375880228145 terminating
119,081111,061909,26,INFO,dfs.FSNamesystem,"['BLOCK*', ' ', 'NameSystem.addStoredBlock', ':', ' ', 'blockMap', ' ', 'updated', ':', ' ', '<*>', ' ', 'is', ' ', 'added', ' ', 'to', ' ', ' ', '<*>', ' ', ' ', 'size', ' ', '<*>']",5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.66.192:50010', 'blk_-4405302133414008227', '67108864']",BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-4405302133414008227 size 67108864
